Sentence_ID,Token,Type of Named Entity
2028,Lebih,""""""
2028,Lanjut,""""""
2028,",",""""""
2028,Boleh,""""""
2028,Infoin,""""""
2028,Username,""""""
2028,Dan,""""""
2028,No,""""""
2028,Pesanan,""""""
2028,Via,""""""
2028,Dm,""""""
2028,/,""""""
2028,.,""""""
2028,Aku,""""""
2028,Tunggu,""""""
2028,^,""""""
2028,Cj,""""""
2029,Paket,""""""
2029,Ini,""""""
2029,Updatenya,""""""
2029,Gimana,""""""
2029,Yaaa,""""""
2029,Jx3047853845,""""""
2029,Gak,""""""
2029,Gerak,""""""
2029,Nih,""""""
2030,Gw,""""""
2030,Mau,""""""
2030,Laporan,""""""
2030,Dong,""""""
2030,Min,""""""
2030,Tolong,""""""
2030,Jangan,""""""
2030,Tutup,""""""
2030,Mata,""""""
2030,Ya,""""""
2030,",",""""""
2030,Bakal,""""""
2030,Gua,""""""
2030,Up,""""""
2030,Terus,""""""
2030,Ini,""""""
2030,.,""""""
2030,Video,""""""
2030,Dibawah,""""""
2030,Ini,""""""
2030,Bukti,""""""
2030,Sebelum,""""""
2030,Barang,""""""
2030,Di,""""""
2030,Packing,""""""
2030,Karena,""""""
2030,Mau,""""""
2030,Claim,""""""
2030,Garansi,""""""
2030,Gara2,""""""
2030,Mesin,""""""
2030,Error,""""""
2030,.,""""""
2030,Setelah,""""""
2030,Video,""""""
2030,Langsung,""""""
2030,Packing,""""""
2030,Karena,""""""
2030,Kita,""""""
2030,Ngejar,""""""
2030,Waktu,""""""
2030,Hari,""""""
2030,Senin,""""""
2030,Langsung,""""""
2030,Kirim,""""""
2030,.,""""""
2031,Terimakasih,""""""
2031,Min,""""""
2031,",",""""""
2031,Langsung,""""""
2031,Di,""""""
2031,Respon,""""""
2031,",",""""""
2031,Dan,""""""
2031,Di,""""""
2031,Selesaikan,""""""
2031,Memenag,""""""
2031,Terbaik,""""""
2031,Admin,""""""
2031,J,""""""
2031,&,""""""
2031,Amp,""""""
2031,;,""""""
2031,T,""""""
2031,Di,""""""
2031,Twitter,""""""
2031,Nih,""""""
2031,👍,""""""
2031,👍,""""""
2032,Min,""""""
2032,Tolong,""""""
2032,Dibantu,""""""
2032,Cek,""""""
2032,Paket,""""""
2032,Tkp01,""""""
2032,-,""""""
2032,K3371hc6,""""""
2032,",",""""""
2032,Soalnya,""""""
2032,Dari,""""""
2032,Pagi,""""""
2032,Masih,""""""
2032,Stuck,""""""
2032,Di,""""""
2032,Tempat,""""""
2032,Yg,""""""
2032,Sama,""""""
2033,Ini,""""""
2033,2,""""""
2033,Di,""""""
2033,Antaranya,""""""
2033,Dari,""""""
2033,6,""""""
2033,Paket,""""""
2033,Saya,""""""
2033,Yang,""""""
2033,Hilang,""""""
2033,Di,""""""
2033,J,""""""
2033,&,""""""
2033,Amp,""""""
2033,;,""""""
2033,T,""""""
2033,Express,""""""
2033,Gang,""""""
2033,Nangka,""""""
2033,Tapos,""""""
2033,Depok,""""""
2033,Gk,""""""
2033,Ad,""""""
2033,Perkembangan,""""""
2033,Sudah,""""""
2033,Lapor,""""""
2033,Pusat,""""""
2033,",",""""""
2033,Sudah,""""""
2033,Lapor,""""""
2033,Gudang,""""""
2033,",",""""""
2033,Blom,""""""
2033,Ada,""""""
2033,Kelanjutan,""""""
2034,Jnt,""""""
2034,Cargo,""""""
2034,Lagi,""""""
2034,Knp,""""""
2034,Sihh,""""""
2034,?,""""""
2034,?,""""""
2034,Cape,""""""
2034,Bgt,""""""
2034,Nunggu,""""""
2034,Paket,""""""
2034,Udah,""""""
2034,Mau,""""""
2034,Seminggu,""""""
2034,.,""""""
2034,Kurir,""""""
2034,Yang,""""""
2034,Cht,""""""
2034,Beda,""""""
2034,Beda,""""""
2034,Nanya,""""""
2034,Sharelock,""""""
2034,Dikirim,""""""
2034,Mah,""""""
2034,Kga,""""""
2034,.,""""""
2034,Udah,""""""
2034,5,""""""
2034,Kurir,""""""
2034,Lho,""""""
2034,",",""""""
2034,What,""""""
2034,',""""""
2034,S,""""""
2034,Going,""""""
2034,On,""""""
2034,?,""""""
2035,Malang,""""""
2035,-,""""""
2035,Depok,""""""
2035,Seminggu,""""""
2035,Lebih,""""""
2035,",",""""""
2035,Kaya,""""""
2035,Kiriim,""""""
2035,Ke,""""""
2035,Jerman,""""""
2035,Aja,""""""
2035,.,""""""
2035,Di,""""""
2035,Jemput,""""""
2035,Di,""""""
2035,Gudangnya,""""""
2035,Paketnya,""""""
2035,Di,""""""
2035,Cari,""""""
2035,Ga,""""""
2035,Ketemu,""""""
2035,Temu,""""""
2035,.,""""""
2035,Seragam,""""""
2035,Mo,""""""
2035,Di,""""""
2035,Pake,""""""
2035,Meeting,""""""
2035,Masalahnya,""""""
2035,Tuh,""""""
2035,.,""""""
2035,Bener,""""""
2035,Bener,""""""
2036,Hadiah,""""""
2036,Ga,""""""
2036,Sedang,""""""
2036,Dikirim,""""""
2036,By,""""""
2036,-,""""""
2036,Mohon,""""""
2036,Ditunggu,""""""
2036,-,""""""
2036,Untuk,""""""
2036,Hadiah,""""""
2036,Ga,""""""
2036,Bu,""""""
2036,Dikirim,""""""
2036,By,""""""
2036,Karena,""""""
2036,Sekalian,""""""
2036,Pesanan,""""""
2036,Kuweh,""""""
2036,Beliau,""""""
2037,Sekarang,""""""
2037,Dia,""""""
2037,Malah,""""""
2037,Bilang,""""""
2037,Sudah,""""""
2037,Resign,""""""
2037,",",""""""
2037,Dan,""""""
2037,Lepar,""""""
2037,Lagi,""""""
2037,Ke,""""""
2037,Orang,""""""
2037,Lain,""""""
2037,Tolong,""""""
2037,Karyawan,""""""
2037,Nya,""""""
2037,Dididik,""""""
2037,Dengan,""""""
2037,Benar,""""""
2038,Logikanya,""""""
2038,Dr,""""""
2038,3,""""""
2038,Paket,""""""
2038,Barang,""""""
2038,Kenapa,""""""
2038,Yang,""""""
2038,Salah,""""""
2038,Kirim,""""""
2038,Malah,""""""
2038,Paket,""""""
2038,Yang,""""""
2038,Paling,""""""
2038,Berharga,""""""
2038,?,""""""
2038,Dan,""""""
2038,Digantikan,""""""
2038,Dengan,""""""
2038,"""",""""""
2038,Barang,""""""
2038,Donasi,""""""
2038,"""",""""""
2038,Aku,""""""
2038,Ketik,""""""
2038,Sesuai,""""""
2038,Label,""""""
2038,Di,""""""
2038,Resi,""""""
2038,Ya,""""""
2038,Coba,""""""
2038,Lu,""""""
2038,Pikir,""""""
2038,Deh,""""""
2038,Bener,""""""
2038,Ga,""""""
2038,Kelakuan,""""""
2038,Lu,""""""
2038,",",""""""
2038,Jgn,""""""
2038,Seenaknya,""""""
2038,Tbtb,""""""
2038,Claim,""""""
2038,Asuransi,""""""
2038,Toh,""""""
2038,Juga,""""""
2038,G,""""""
2038,Bakal,""""""
2038,Cair,""""""
2039,Tanggal,""""""
2039,28,""""""
2039,Chat,""""""
2039,Komfirmasi,""""""
2039,Barang,""""""
2039,Hilang,""""""
2039,",",""""""
2039,Tanggal,""""""
2039,31,""""""
2039,Chatnya,""""""
2039,Akan,""""""
2039,Di,""""""
2039,Bantu,""""""
2039,Pelaporan,""""""
2039,Asuransi,""""""
2039,Jika,""""""
2039,Barang,""""""
2039,Tidak,""""""
2039,Ditemukan,""""""
2040,A,""""""
2040,Threat,""""""
2040,Penggelapan,""""""
2040,Barang,""""""
2040,Oleh,""""""
2040,/,""""""
2040,[,""""""
2040,Help,""""""
2040,Rt,""""""
2040,],""""""
2041,Habis,""""""
2041,Ini,""""""
2041,Aku,""""""
2041,Akan,""""""
2041,Bikin,""""""
2041,Threat,""""""
2041,Penipuan,""""""
2041,/,""""""
2041,Penggelapan,""""""
2041,Barang,""""""
2041,Yang,""""""
2041,Di,""""""
2041,Lakukan,""""""
2041,Dan,""""""
2041,Secara,""""""
2041,Sengaja,""""""
2041,Karena,""""""
2041,Uda,""""""
2041,Kesel,""""""
2041,Banget,""""""
2041,Isinya,""""""
2041,All,""""""
2041,Photocard,""""""
2041,Dan,""""""
2041,Koleksi,""""""
2041,Parfumku,""""""
2042,Kirim,""""""
2042,Pupuk,""""""
2042,1,""""""
2042,Tahun,""""""
2042,Gak,""""""
2042,Sampai,""""""
2042,.,""""""
2042,Mending,""""""
2042,Pakai,""""""
2042,Atau,""""""
2042,.,""""""
2042,3,""""""
2042,-,""""""
2042,5,""""""
2042,Hari,""""""
2042,Pasti,""""""
2042,Sampai,""""""
2042,",",""""""
2042,100,""""""
2042,%,""""""
2042,#,""""""
2042,Ngikngok,""""""
2042,🤣,""""""
2042,🤣,""""""
2043,Min,""""""
2043,",",""""""
2043,Ada,""""""
2043,Paket,""""""
2043,Saya,""""""
2043,Diluar,""""""
2043,J,""""""
2043,&,""""""
2043,Amp,""""""
2043,;,""""""
2043,T,""""""
2043,Yang,""""""
2043,Dibawa,""""""
2043,Oleh,""""""
2043,Kurir,""""""
2043,J,""""""
2043,&,""""""
2043,Amp,""""""
2043,;,""""""
2043,T,""""""
2043,Saat,""""""
2043,Pickup,""""""
2043,Dan,""""""
2043,Sampai,""""""
2043,Sekarang,""""""
2043,Tidak,""""""
2043,Dikembalikan,""""""
2043,.,""""""
2043,Saya,""""""
2043,Ingatkan,""""""
2043,Ajari,""""""
2043,Kurir,""""""
2043,Kerja,""""""
2043,Bertanggung,""""""
2043,Jawab,""""""
2043,Ya,""""""
2043,Min,""""""
2043,",",""""""
2043,Jangan,""""""
2043,Sampai,""""""
2043,Ada,""""""
2043,Dugaan,""""""
2043,Atau,""""""
2043,Indikasi,""""""
2043,Di,""""""
2043,Selewengkan,""""""
2043,!,""""""
2043,J,""""""
2043,&,""""""
2043,Amp,""""""
2043,;,""""""
2043,T,""""""
2043,Nya,""""""
2043,Gunung,""""""
2043,Anyar,""""""
2043,.,""""""
2043,Secepatnya,""""""
2043,Dikembalikan,""""""
2043,Ya,""""""
2043,Min,""""""
2043,.,""""""
2044,Min,""""""
2044,",",""""""
2044,Benahi,""""""
2044,Dulu,""""""
2044,Layanan,""""""
2044,Pickup,""""""
2044,Mu,""""""
2044,Yang,""""""
2044,Amat,""""""
2044,Sangat,""""""
2044,Buruk,""""""
2044,.,""""""
2044,Kantor,""""""
2044,Cabang,""""""
2044,Ataupun,""""""
2044,Kurir,""""""
2044,Di,""""""
2044,Wa,""""""
2044,Gak,""""""
2044,Responsif,""""""
2044,!,""""""
2044,!,""""""
2045,Please,""""""
2045,Paket,""""""
2045,Ku,""""""
2045,4,""""""
2045,Hari,""""""
2045,Ga,""""""
2045,Sampe,""""""
2045,Padahal,""""""
2045,Ini,""""""
2045,Yg,""""""
2045,Next,""""""
2045,Day,""""""
2045,.,""""""
2045,Paket,""""""
2045,Udah,""""""
2045,Di,""""""
2045,Kurir,""""""
2045,Dari,""""""
2045,Jam,""""""
2045,10,""""""
2045,Malem,""""""
2045,Kok,""""""
2045,Bisa,""""""
2045,Ga,""""""
2045,Ke,""""""
2045,Kirim,""""""
2045,?,""""""
2045,Tolong,""""""
2045,Tanggung,""""""
2045,Jawabnya,""""""
2045,Ya,""""""
2046,Hai,""""""
2046,Kak,""""""
2046,",",""""""
2046,Mimin,""""""
2046,Turut,""""""
2046,Prihatin,""""""
2046,Atas,""""""
2046,Apa,""""""
2046,Yg,""""""
2046,Kakak,""""""
2046,Alami,""""""
2046,Ya,""""""
2046,😥,""""""
2046,.,""""""
2046,Untuk,""""""
2046,Laporan,""""""
2046,Penipuan,""""""
2046,",",""""""
2046,Jika,""""""
2046,Kakak,""""""
2046,Mengalami,""""""
2046,Kerugian,""""""
2046,Dan,""""""
2046,Rekening,""""""
2046,Sumber,""""""
2046,Dana,""""""
2046,Yang,""""""
2046,Digunakan,""""""
2046,Adalah,""""""
2046,Bank,""""""
2046,Bni,""""""
2046,",",""""""
2046,Kakak,""""""
2046,Dapat,""""""
2046,Buat,""""""
2046,Laporan,""""""
2046,Ke,""""""
2046,Bni,""""""
2046,Call,""""""
2046,1,""""""
2046,-,""""""
2046,500046,""""""
2046,Atau,""""""
2046,+,""""""
2046,62,""""""
2046,21,""""""
2046,3,""""""
2046,-,""""""
2046,0500046,""""""
2046,Dari,""""""
2046,Luar,""""""
2046,Negeri,""""""
2046,.,""""""
2046,Selain,""""""
2047,Subong,""""""
2047,Ver,""""""
2047,2,""""""
2047,Sama,""""""
2047,Army,""""""
2047,Bomb,""""""
2047,Se,""""""
2047,Yg,""""""
2047,Pecah,""""""
2047,Gara,""""""
2047,-,""""""
2047,Gara,""""""
2047,Kecerobohan,""""""
2047,Pihak,""""""
2047,Sampe,""""""
2047,Sekarang,""""""
2047,Belum,""""""
2047,Tanggung,""""""
2047,Jawab,""""""
2047,🖕,""""""
2047,🏻,""""""
2047,😊,""""""
2047,🖕,""""""
2047,🏻,""""""
2048,Halo,""""""
2048,Ka,""""""
2048,",",""""""
2048,Mohon,""""""
2048,Berhati,""""""
2048,-,""""""
2048,Hati,""""""
2048,Dengan,""""""
2048,Oknum,""""""
2048,Yang,""""""
2048,Mengatasnamakan,""""""
2048,J,""""""
2048,&,""""""
2048,Amp,""""""
2048,;,""""""
2048,T,""""""
2048,Express,""""""
2048,Indonesia,""""""
2048,.,""""""
2048,Untuk,""""""
2048,Akun,""""""
2048,X,""""""
2048,/,""""""
2048,Twitter,""""""
2048,Official,""""""
2048,J,""""""
2048,&,""""""
2048,Amp,""""""
2048,;,""""""
2048,T,""""""
2048,Express,""""""
2048,Indonesia,""""""
2048,Adalah,""""""
2048,.,""""""
2048,Terima,""""""
2048,Kasih,""""""
2048,🙏,""""""
2049,Hi,""""""
2049,Kak,""""""
2049,",",""""""
2049,Maaf,""""""
2049,Ya,""""""
2049,Udah,""""""
2049,Buat,""""""
2049,Khawatir,""""""
2049,Terkait,""""""
2049,Paket,""""""
2049,Yg,""""""
2049,Belum,""""""
2049,Diterima,""""""
2049,.,""""""
2049,Untuk,""""""
2049,Pengecekan,""""""
2049,Lebih,""""""
2049,Lanjut,""""""
2049,Boleh,""""""
2049,Infokan,""""""
2049,Detail,""""""
2049,Kendala,""""""
2049,",",""""""
2049,Username,""""""
2049,Dan,""""""
2049,No,""""""
2049,Pesanan,""""""
2049,Ke,""""""
2049,Dm,""""""
2049,/,""""""
2049,Ya,""""""
2049,.,""""""
2049,Ditunggu,""""""
2049,🙏,""""""
2049,^,""""""
2049,Bp,""""""
2050,Kalo,""""""
2050,Ada,""""""
2050,Pertnyaan,""""""
2050,Boleh,""""""
2050,Lgsg,""""""
2050,Chat,""""""
2050,Aku,""""""
2050,Di,""""""
2050,Dm,""""""
2050,Ke,""""""
2050,Sosmed,""""""
2050,Kita,""""""
2050,/,""""""
2050,Ya,""""""
2050,.,""""""
2050,Sehat,""""""
2050,Selalu,""""""
2050,🙏,""""""
2050,^,""""""
2050,Ws,""""""
2050,(,""""""
2050,2,""""""
2050,/,""""""
2050,2,""""""
2050,),""""""
2051,Hai,""""""
2051,Kak,""""""
2051,",",""""""
2051,Maaf,""""""
2051,Buat,""""""
2051,Kmu,""""""
2051,Risau,""""""
2051,Terkait,""""""
2051,Kendala,""""""
2051,Pengembalian,""""""
2051,Pesanan,""""""
2051,.,""""""
2051,Aku,""""""
2051,Infoin,""""""
2051,",",""""""
2051,Kakak,""""""
2051,Bsa,""""""
2051,Mengirimkan,""""""
2051,Produk,""""""
2051,Kembali,""""""
2051,Menggunakan,""""""
2051,Jasa,""""""
2051,Kirim,""""""
2051,Yang,""""""
2051,Sudah,""""""
2051,Kmu,""""""
2051,Pilih,""""""
2051,Agar,""""""
2051,Kakak,""""""
2051,Tidak,""""""
2051,Perlu,""""""
2051,Membayar,""""""
2051,Ongkos,""""""
2051,Kirim,""""""
2051,Dan,""""""
2051,Resi,""""""
2051,Pengembalian,""""""
2051,Secara,""""""
2051,Otomatis,""""""
2051,Terhubung,""""""
2051,Dengan,""""""
2051,Sistem,""""""
2051,Shopee,""""""
2051,(,""""""
2051,1,""""""
2051,/,""""""
2051,2,""""""
2051,),""""""
2052,Jawabannya,""""""
2052,Adalah,""""""
2052,:,""""""
2052,J,""""""
2052,&,""""""
2052,Amp,""""""
2052,;,""""""
2052,T,""""""
2052,Heboh,""""""
2052,Dan,""""""
2052,J,""""""
2052,&,""""""
2052,Amp,""""""
2052,;,""""""
2052,T,""""""
2052,Doc,""""""
2052,.,""""""
2052,#,""""""
2052,Jntgiveaway,""""""
2053,Bisa,""""""
2053,Request,""""""
2053,Gaa,""""""
2053,Kurirnya,""""""
2053,Yg,""""""
2053,Anter,""""""
2053,Ini,""""""
2053,Truss,""""""
2054,Ngerti,""""""
2054,Bae,""""""
2054,Lu,""""""
2054,Min,""""""
2054,😭,""""""
2054,😭,""""""
2054,😭,""""""
2055,Wih,""""""
2055,Tau,""""""
2055,Aja,""""""
2055,Min,""""""
2055,Soobin,""""""
2055,Orang,""""""
2055,Ansan,""""""
2055,😭,""""""
2056,Boleh,""""""
2056,Request,""""""
2056,Kurir,""""""
2056,Gak,""""""
2056,Sih,""""""
2056,?,""""""
2056,Setiap,""""""
2056,Paket,""""""
2056,Dia,""""""
2056,Aja,""""""
2056,Yang,""""""
2056,Anter,""""""
2056,Min,""""""
2056,😆,""""""
2057,Bisa,""""""
2057,Tolong,""""""
2057,Dipindah,""""""
2057,Ke,""""""
2057,Daerahku,""""""
2057,Aja,""""""
2057,Nggak,""""""
2057,Ya,""""""
2057,Min,""""""
2057,Biar,""""""
2057,Makin,""""""
2057,Rajin,""""""
2057,Kirim,""""""
2057,Paket,""""""
2057,🙏,""""""
2058,Tolong,""""""
2058,Pindahin,""""""
2058,Ke,""""""
2058,Indo,""""""
2058,Min,""""""
2059,Heh,""""""
2059,Jnt,""""""
2059,Gausah,""""""
2059,Kebanyakan,""""""
2059,Gaya,""""""
2059,Lu,""""""
2059,.,""""""
2059,Paket,""""""
2059,Gw,""""""
2059,Tuh,""""""
2059,Belum,""""""
2059,Nyampe,""""""
2059,Ke,""""""
2059,Banjarmasin,""""""
2059,Udh,""""""
2059,Sebulan,""""""
2059,Lebih,""""""
2059,.,""""""
2059,Csnya,""""""
2059,Ditanya,""""""
2059,Kaga,""""""
2059,Tau,""""""
2059,Kocak,""""""
2059,.,""""""
2059,Email,""""""
2059,Kaga,""""""
2059,Dibales,""""""
2059,",",""""""
2059,Chat,""""""
2059,Official,""""""
2059,Katanya,""""""
2059,Bakal,""""""
2059,Ditindak,""""""
2059,Sampe,""""""
2059,Skrng,""""""
2059,Gaada,""""""
2059,Tuh,""""""
2059,Kabar,""""""
2059,.,""""""
2060,Hi,""""""
2060,Kak,""""""
2060,",",""""""
2060,Maaf,""""""
2060,Buat,""""""
2060,Gak,""""""
2060,Nyaman,""""""
2060,Terkait,""""""
2060,Kendala,""""""
2060,Pengiriman,""""""
2060,Pesanan,""""""
2060,",",""""""
2060,Agar,""""""
2060,Bisa,""""""
2060,Aku,""""""
2060,Bantu,""""""
2060,Pengecekan,""""""
2060,Boleh,""""""
2060,Infoin,""""""
2060,Username,""""""
2060,Shopee,""""""
2060,Dan,""""""
2060,Nomor,""""""
2060,Pesanan,""""""
2060,Lewat,""""""
2060,Dm,""""""
2060,Yaa,""""""
2060,Kak,""""""
2060,.,""""""
2060,Sehat,""""""
2060,Selalu,""""""
2060,🙏,""""""
2060,^,""""""
2060,Nz,""""""
2061,Mana,""""""
2061,Dari,""""""
2061,Tangerang,""""""
2061,",",""""""
2061,Di,""""""
2061,Lempar,""""""
2061,Ke,""""""
2061,Balaraja,""""""
2061,",",""""""
2061,Abis,""""""
2061,Itu,""""""
2061,Baru,""""""
2061,Dikirim,""""""
2061,Ke,""""""
2061,Pik,""""""
2061,Tuh,""""""
2061,Gimana,""""""
2061,Ceritanya,""""""
2061,Bos,""""""
2061,Kasian,""""""
2061,Kurir,""""""
2061,Lah,""""""
2061,Gila,""""""
2062,Hi,""""""
2062,Kak,""""""
2062,",",""""""
2062,Maaf,""""""
2062,Ya,""""""
2062,Udah,""""""
2062,Bikin,""""""
2062,Km,""""""
2062,Risau,""""""
2062,.,""""""
2062,Agar,""""""
2062,Aku,""""""
2062,Bisa,""""""
2062,Bantu,""""""
2062,",",""""""
2062,Mohon,""""""
2062,Infoin,""""""
2062,Detail,""""""
2062,Kendala,""""""
2062,",",""""""
2062,Username,""""""
2062,Dan,""""""
2062,Nomor,""""""
2062,Pesanan,""""""
2062,Kamu,""""""
2062,Melalui,""""""
2062,Dm,""""""
2062,Social,""""""
2062,Media,""""""
2062,Kita,""""""
2062,/,""""""
2062,Ya,""""""
2062,Kak,""""""
2062,.,""""""
2062,Sehat,""""""
2062,Selalu,""""""
2062,🙏,""""""
2062,^,""""""
2062,Fx,""""""
2063,Min,""""""
2063,Ini,""""""
2063,Paket,""""""
2063,Saya,""""""
2063,Bulak,""""""
2063,Balik,""""""
2063,Begini,""""""
2063,",",""""""
2063,Gimana,""""""
2063,Nih,""""""
2063,?,""""""
2063,Udah,""""""
2063,Tgl,""""""
2063,19,""""""
2063,Mau,""""""
2063,Ngelewatin,""""""
2063,Batas,""""""
2063,Tanggal,""""""
2063,Pengiriman,""""""
2063,Loh,""""""
2064,Hanjirrr,""""""
2064,Paket,""""""
2064,Gue,""""""
2064,Pecah,""""""
2064,Loh,""""""
2064,Benr,""""""
2064,Bener,""""""
2064,Kecewa,""""""
2064,To,""""""
2064,The,""""""
2064,Maxxxxxxxxx,""""""
2065,Alhamdulilah,""""""
2065,Paketnya,""""""
2065,Sudah,""""""
2065,Diambil,""""""
2065,Dengan,""""""
2065,Rasa,""""""
2065,Dongkol,""""""
2065,Dan,""""""
2065,Mengkel,""""""
2065,🫢,""""""
2065,😭,""""""
2065,😭,""""""
2065,Gue,""""""
2065,Gemesnys,""""""
2065,Yang,""""""
2065,Bantuin,""""""
2065,Sortir,""""""
2065,Paket,""""""
2065,Dikit,""""""
2065,Bgt,""""""
2065,.,""""""
2065,Padahal,""""""
2065,Itu,""""""
2065,Orangnys,""""""
2065,Banyak,""""""
2065,Pada,""""""
2065,Dadak,""""""
2065,Duduk,""""""
2065,Dsb,""""""
2065,.,""""""
2065,Apa,""""""
2065,Jobdesknys,""""""
2065,Berbeza,""""""
2065,Bezaaa,""""""
2065,Yaaa,""""""
2065,Tapi,""""""
2065,Jomplang,""""""
2065,Bangettttt,""""""
2065,Tolong,""""""
2066,Halo,""""""
2066,Ka,""""""
2066,",",""""""
2066,Untuk,""""""
2066,Akun,""""""
2066,Official,""""""
2066,Di,""""""
2066,X,""""""
2066,/,""""""
2066,Twitter,""""""
2066,J,""""""
2066,&,""""""
2066,Amp,""""""
2066,;,""""""
2066,T,""""""
2066,Express,""""""
2066,Indonesia,""""""
2066,Hanya,""""""
2066,.,""""""
2066,Mohon,""""""
2066,Berhati,""""""
2066,-,""""""
2066,Hati,""""""
2066,Dengan,""""""
2066,Oknum,""""""
2066,-,""""""
2066,Oknum,""""""
2066,Yang,""""""
2066,Mengatasnamakan,""""""
2066,J,""""""
2066,&,""""""
2066,Amp,""""""
2066,;,""""""
2066,T,""""""
2066,Express,""""""
2066,Di,""""""
2066,Social,""""""
2066,Media,""""""
2066,.,""""""
2066,Info,""""""
2066,Lebih,""""""
2066,Lanjut,""""""
2066,:,""""""
2066,Terima,""""""
2066,Kasih,""""""
2066,🙏,""""""
2067,Kurir,""""""
2067,Yang,""""""
2067,Cuman,""""""
2067,Moto,""""""
2067,Paketnya,""""""
2067,Tanpa,""""""
2067,Keliatan,""""""
2067,Sekelilingnya,""""""
2067,Dan,""""""
2067,Gak,""""""
2067,Ngehubungin,""""""
2067,Nomor,""""""
2067,Telepon,""""""
2067,Yang,""""""
2067,Tertera,""""""
2067,Di,""""""
2067,Paket,""""""
2067,Enaknya,""""""
2067,Diapain,""""""
2067,",",""""""
2067,Ya,""""""
2067,?,""""""
2067,Cc,""""""
2069,Inb4,""""""
2069,"""",""""""
2069,Ngapain,""""""
2069,Pake,""""""
2069,Jnt,""""""
2069,"""",""""""
2069,Dsb,""""""
2069,:,""""""
2069,Yg,""""""
2069,Milih,""""""
2069,Kurir,""""""
2069,Bukan,""""""
2069,Gue,""""""
2069,",",""""""
2069,Nggak,""""""
2069,Ada,""""""
2069,Opsi,""""""
2069,Buat,""""""
2069,Milih,""""""
2069,Kurir,""""""
2069,",",""""""
2069,Barangnya,""""""
2069,Dikirim,""""""
2069,Sama,""""""
2069,Sistem,""""""
2069,Automated,""""""
2070,Yang,""""""
2070,Bener,""""""
2070,Aja,""""""
2070,Dong,""""""
2070,Masa,""""""
2070,Salah,""""""
2070,Sortir,""""""
2070,Sampe,""""""
2070,2x,""""""
2070,?,""""""
2070,?,""""""
2070,?,""""""
2070,?,""""""
2071,Pengen,""""""
2071,Tau,""""""
2071,Deh,""""""
2071,",",""""""
2071,Kan,""""""
2071,Ini,""""""
2071,Pengiriman,""""""
2071,Ke,""""""
2071,Pik,""""""
2071,2,""""""
2071,Dari,""""""
2071,Jaksel,""""""
2071,.,""""""
2071,Kenapa,""""""
2071,Udah,""""""
2071,Masuk,""""""
2071,Sorting,""""""
2071,Center,""""""
2071,Yang,""""""
2071,Deket,""""""
2071,Dari,""""""
2071,Pik,""""""
2071,2,""""""
2071,Malah,""""""
2071,Kelempar,""""""
2071,Ke,""""""
2071,Balaraja,""""""
2071,Ya,""""""
2071,?,""""""
2071,Kepo,""""""
2071,Bgt,""""""
2071,Cara,""""""
2071,Classification,""""""
2071,Locationnya,""""""
2072,Terimakasih,""""""
2072,Atas,""""""
2072,Informasinya,""""""
2072,Sobat,""""""
2072,Siber,""""""
2072,Berkenaan,""""""
2072,Dengan,""""""
2072,Laporan,""""""
2072,Tersebut,""""""
2072,",",""""""
2072,Harap,""""""
2072,Segera,""""""
2072,Melapor,""""""
2072,Ke,""""""
2072,Spkt,""""""
2072,Pada,""""""
2072,Subdit,""""""
2072,Siber,""""""
2072,Polda,""""""
2072,Terdekat,""""""
2072,.,""""""
2072,Jika,""""""
2072,Menemui,""""""
2072,Kendala,""""""
2072,Dalam,""""""
2072,Proses,""""""
2072,Pembuatan,""""""
2072,Laporan,""""""
2072,",",""""""
2072,Silahkan,""""""
2072,Menghubungi,""""""
2072,Kami,""""""
2072,Melalui,""""""
2072,Website,""""""
2072,Di,""""""
2072,Terimakasih,""""""
2072,🙏,""""""
2072,🏻,""""""
2073,Done,""""""
2073,Min,""""""
2073,Semoga,""""""
2073,Beruntung,""""""
2074,Hi,""""""
2074,Kak,""""""
2074,",",""""""
2074,Maaf,""""""
2074,Ya,""""""
2074,Udah,""""""
2074,Buat,""""""
2074,Kmu,""""""
2074,Gak,""""""
2074,Nyaman,""""""
2074,Terkait,""""""
2074,Kendala,""""""
2074,Pesanan,""""""
2074,Kamu,""""""
2074,.,""""""
2074,Agar,""""""
2074,Bisa,""""""
2074,Aku,""""""
2074,Bantu,""""""
2074,",",""""""
2074,Infoin,""""""
2074,Detail,""""""
2074,Nomor,""""""
2074,Pesanannya,""""""
2074,Dan,""""""
2074,Username,""""""
2074,Akun,""""""
2074,Shopee,""""""
2074,Kakak,""""""
2074,Ke,""""""
2074,Kami,""""""
2074,Melalui,""""""
2074,Dm,""""""
2074,Ya,""""""
2074,.,""""""
2074,Stay,""""""
2074,Safe,""""""
2074,^,""""""
2074,Nt,""""""
2075,Hai,""""""
2075,Kak,""""""
2075,",",""""""
2075,Maaf,""""""
2075,Yaa,""""""
2075,Udah,""""""
2075,Bikin,""""""
2075,Kamu,""""""
2075,Risau,""""""
2075,Terkait,""""""
2075,Kendala,""""""
2075,Pesanan,""""""
2075,Kamu,""""""
2075,.,""""""
2075,Untuk,""""""
2075,Aku,""""""
2075,Bantu,""""""
2075,Pengecekan,""""""
2075,Lebih,""""""
2075,Lanjut,""""""
2075,Boleh,""""""
2075,Infokan,""""""
2075,Detail,""""""
2075,Kendala,""""""
