Sentence_ID,Token string,Token kind,Contextual features,Morphological features,Part-of-speech features,Type of Named Entity
1881,kakak,WORD,,LowerCase,OOV,""""""
1881,bisa,WORD,,LowerCase,OOV,""""""
1881,diinformasikan,WORD,,LowerCase,OOV,""""""
1881,di,WORD,,LowerCase,PREP,""""""
1881,DM,WORD,,"UpperCase, CapStart",NOUN,""""""
1881,kami,WORD,,LowerCase,OOV,""""""
1881,ya,WORD,,LowerCase,OOV,""""""
1881,kak,WORD,,LowerCase,NOUN,""""""
1881,.,EPUNC,,,,""""""
1881,Thanks,WORD,,"TitleCase, CapStart",OOV,""""""
1881,^,PUNC,,,,""""""
1881,Diva,WORD,,"TitleCase, CapStart",OOV,""""""
1882,Hai,WORD,,"TitleCase, CapStart",OOV,""""""
1882,kak,WORD,,LowerCase,NOUN,""""""
1882,Enoo,WORD,,"TitleCase, CapStart",OOV,""""""
1882,.,EPUNC,,,,""""""
1882,Mohon,WORD,,"TitleCase, CapStart",OOV,""""""
1882,maaf,WORD,,LowerCase,OOV,""""""
1882,atas,WORD,,LowerCase,OOV,""""""
1882,ketidaknyamanan,WORD,,LowerCase,OOV,""""""
1882,yg,WORD,,LowerCase,OOV,""""""
1882,kakak,WORD,,LowerCase,OOV,""""""
1882,alami,WORD,,LowerCase,OOV,""""""
1882,.,EPUNC,,,,""""""
1882,Agar,WORD,,"TitleCase, CapStart",OOV,""""""
1882,kami,WORD,,LowerCase,OOV,""""""
1882,dapat,WORD,,LowerCase,OOV,""""""
1882,lakukan,WORD,,LowerCase,OOV,""""""
1882,pengecekan,WORD,,LowerCase,OOV,""""""
1882,",",OPUNC,,,,""""""
1882,mohon,WORD,,LowerCase,OOV,""""""
1882,infokan,WORD,,LowerCase,OOV,""""""
1882,nomor,WORD,,LowerCase,OOV,""""""
1882,resinya,WORD,,LowerCase,OOV,""""""
1882,dahulu,WORD,,LowerCase,OOV,""""""
1882,via,WORD,,LowerCase,OOV,""""""
1882,DM,WORD,,"UpperCase, CapStart",NOUN,""""""
1882,ya,WORD,,LowerCase,OOV,""""""
1882,kak,WORD,,LowerCase,NOUN,""""""
1882,🙂,PUNC,,,OOV,""""""
1882,Thanks,WORD,,"TitleCase, CapStart",OOV,""""""
1882,^,PUNC,,,,""""""
1882,Ovi,WORD,,"TitleCase, CapStart",OOV,""""""
1883,Iya,WORD,,"TitleCase, CapStart",OOV,""""""
1883,",",OPUNC,,,,""""""
1883,lelet,WORD,,LowerCase,OOV,""""""
1883,kerjanya,WORD,,LowerCase,OOV,""""""
1883,.,EPUNC,,,,""""""
1884,Pelayanannya,WORD,,"TitleCase, CapStart",OOV,""""""
1884,ga,WORD,,LowerCase,ADV,""""""
1884,profesional,WORD,,LowerCase,OOV,""""""
1885,Lagi,WORD,,"TitleCase, CapStart",OOV,""""""
1885,lagi,WORD,,LowerCase,OOV,""""""
1885,",",OPUNC,,,,""""""
1885,ngeles,WORD,,LowerCase,OOV,""""""
1885,melulu,WORD,,LowerCase,OOV,""""""
1885,kerjaannya,WORD,,LowerCase,OOV,""""""
1885,.,EPUNC,,,,""""""
1885,Memang,WORD,,"TitleCase, CapStart",OOV,""""""
1885,jelek,WORD,,LowerCase,OOV,""""""
1885,kok,WORD,,LowerCase,OOV,""""""
1885,pelayanannya,WORD,,LowerCase,OOV,""""""
1885,.,EPUNC,,,,""""""
1886,Saran,WORD,,"TitleCase, CapStart",OOV,""""""
1886,saya,WORD,,LowerCase,OOV,""""""
1886,hati,WORD,,LowerCase,OOV,""""""
1886,hati,WORD,,LowerCase,OOV,""""""
1886,kirim,WORD,,LowerCase,OOV,""""""
1886,paket,WORD,,LowerCase,OOV,""""""
1886,lewat,WORD,,LowerCase,OOV,""""""
1886,",",OPUNC,,,,""""""
1886,paket,WORD,,LowerCase,OOV,""""""
1886,dikirim,WORD,,LowerCase,OOV,""""""
1886,sudah,WORD,,LowerCase,OOV,""""""
1886,3,NUM,,Digit,,""""""
1886,minggu,WORD,,LowerCase,OOV,""""""
1886,entah,WORD,,LowerCase,OOV,""""""
1886,dimana,WORD,,LowerCase,PREP,""""""
1886,?,EPUNC,,,,""""""
1886,Apa,WORD,,"TitleCase, CapStart",OOV,""""""
1886,di,WORD,,LowerCase,PREP,""""""
1886,embat,WORD,,LowerCase,OOV,""""""
1886,ya,WORD,,LowerCase,OOV,""""""
1886,?,EPUNC,,,,""""""
1886,Hilang,WORD,,"TitleCase, CapStart",OOV,""""""
1886,bilang,WORD,,LowerCase,OOV,""""""
1886,hilang,WORD,,LowerCase,OOV,""""""
1886,",",OPUNC,,,,""""""
1886,masa,WORD,,LowerCase,OOV,""""""
1886,3,NUM,,Digit,,""""""
1886,minggu,WORD,,LowerCase,OOV,""""""
1886,dlm,WORD,,LowerCase,OOV,""""""
1886,perjalanan,WORD,,LowerCase,OOV,""""""
1886,!,EPUNC,,,,""""""
1886,Jasa,WORD,,"TitleCase, CapStart",OOV,""""""
1886,kirim,WORD,,LowerCase,OOV,""""""
1886,apaan,WORD,,LowerCase,OOV,""""""
1886,ini,WORD,,LowerCase,OOV,""""""
1886,?,EPUNC,,,,""""""
1886,!,EPUNC,,,,""""""
1886,No,WORD,,"TitleCase, CapStart",OOV,""""""
1886,:,PUNC,,,,""""""
1886,JX5008369985,WORD,,"UpperCase, CapStart, CharDigit",OOV,""""""
1887,Woy,WORD,,"TitleCase, CapStart",OOV,""""""
1887,ini,WORD,,LowerCase,OOV,""""""
1887,mitra,WORD,,LowerCase,OOV,""""""
1887,kalian,WORD,,LowerCase,OOV,""""""
1887,gimana,WORD,,LowerCase,OOV,""""""
1887,sih,WORD,,LowerCase,OOV,""""""
1887,memanipulasi,WORD,,LowerCase,OOV,""""""
1887,Chat,WORD,,"TitleCase, CapStart",VERB,""""""
1887,",",OPUNC,,,,""""""
1887,klo,WORD,,LowerCase,OOV,""""""
1887,emang,WORD,,LowerCase,OOV,""""""
1887,gk,WORD,,LowerCase,OOV,""""""
1887,mau,WORD,,LowerCase,ADV,""""""
1887,pickup,WORD,,LowerCase,OOV,""""""
1887,barang,WORD,,LowerCase,OOV,""""""
1887,gk,WORD,,LowerCase,OOV,""""""
1887,ush,WORD,,LowerCase,OOV,""""""
1887,ngirim,WORD,,LowerCase,OOV,""""""
1887,bukti,WORD,,LowerCase,OOV,""""""
1887,seolah2,WORD,,"LowerCase, CharDigit",OOV,""""""
1887,udh,WORD,,LowerCase,OOV,""""""
1887,chat,WORD,,LowerCase,VERB,""""""
1887,seller,WORD,,LowerCase,OOV,""""""
1887,.,EPUNC,,,,""""""
1887,udh,WORD,,LowerCase,OOV,""""""
1887,sering,WORD,,LowerCase,OOV,""""""
1887,kali,WORD,,LowerCase,OOV,""""""
1887,ya,WORD,,LowerCase,OOV,""""""
1887,J,WORD,,"TitleCase, CapStart",OOV,""""""
1887,&,PUNC,,,,""""""
1887,amp,WORD,,LowerCase,OOV,""""""
1887,;,PUNC,,,,""""""
1887,T,WORD,,"TitleCase, CapStart",OOV,""""""
1887,tuh,WORD,,LowerCase,OOV,""""""
1887,gk,WORD,,LowerCase,OOV,""""""
1887,pernah,WORD,,LowerCase,OOV,""""""
1887,mau,WORD,,LowerCase,ADV,""""""
1887,pickup,WORD,,LowerCase,OOV,""""""
1887,",",OPUNC,,,,""""""
1887,klo,WORD,,LowerCase,OOV,""""""
1887,paket,WORD,,LowerCase,OOV,""""""
1887,lg,WORD,,LowerCase,OOV,""""""
1887,kecil2,WORD,,"LowerCase, CharDigit",OOV,""""""
1887,mah,WORD,,LowerCase,OOV,""""""
1887,pasti,WORD,,LowerCase,OOV,""""""
1887,kita,WORD,,LowerCase,OOV,""""""
1887,jg,WORD,,LowerCase,OOV,""""""
1887,yg,WORD,,LowerCase,OOV,""""""
1887,dropoff,WORD,,LowerCase,OOV,""""""
1887,sndri,WORD,,LowerCase,OOV,""""""
1888,Kak,WORD,,"TitleCase, CapStart",NOUN,""""""
1888,dari,WORD,,LowerCase,PREP,""""""
1888,capture,WORD,,LowerCase,OOV,""""""
1888,SMS,WORD,,"UpperCase, CapStart",OOV,""""""
1888,yang,WORD,,LowerCase,OOV,""""""
1888,Kakak,WORD,,"TitleCase, CapStart",OOV,""""""
1888,kirim,WORD,,LowerCase,OOV,""""""
1888,",",OPUNC,,,,""""""
1888,merupakan,WORD,,LowerCase,OOV,""""""
1888,Collect,WORD,,"TitleCase, CapStart",OOV,""""""
1888,SMS,WORD,,"UpperCase, CapStart",OOV,""""""
1888,kalau,WORD,,LowerCase,OOV,""""""
1888,Kakak,WORD,,"TitleCase, CapStart",OOV,""""""
1888,gak,WORD,,LowerCase,OOV,""""""
1888,berkenan,WORD,,LowerCase,OOV,""""""
1888,terima,WORD,,LowerCase,OOV,""""""
1888,SMS,WORD,,"UpperCase, CapStart",OOV,""""""
1888,nya,WORD,,LowerCase,PRON,""""""
1888,",",OPUNC,,,,""""""
1888,bisa,WORD,,LowerCase,OOV,""""""
1888,diabaikan,WORD,,LowerCase,OOV,""""""
1888,.,EPUNC,,,,""""""
1888,Untuk,WORD,,"TitleCase, CapStart",OOV,""""""
1888,pesan,WORD,,LowerCase,OOV,""""""
1888,di,WORD,,LowerCase,PREP,""""""
1888,aplikasi,WORD,,LowerCase,OOV,""""""
1888,Whatsapp,WORD,,"TitleCase, CapStart",OOV,""""""
1888,",",OPUNC,,,,""""""
1888,silakan,WORD,,LowerCase,OOV,""""""
1888,Kakak,WORD,,"TitleCase, CapStart",OOV,""""""
1888,konfirm,WORD,,LowerCase,OOV,""""""
1888,ke,WORD,,LowerCase,OOV,""""""
1888,aplikasi,WORD,,LowerCase,OOV,""""""
1888,terkait,WORD,,LowerCase,OOV,""""""
1888,ya,WORD,,LowerCase,OOV,""""""
1888,.,EPUNC,,,,""""""
1888,Makasih,WORD,,"TitleCase, CapStart",OOV,""""""
1888,😊,PUNC,,,OOV,""""""
1888,-,SPUNC,,,,""""""
1888,Aci,WORD,,"TitleCase, CapStart",OOV,""""""
1889,JX5052163522,WORD,,"UpperCase, CapStart, CharDigit",OOV,""""""
1889,udah,WORD,,LowerCase,ADV,""""""
1889,3,NUM,,Digit,,""""""
1889,hari,WORD,,LowerCase,NOUN,""""""
1889,setelah,WORD,,LowerCase,OOV,""""""
1889,laporan,WORD,,LowerCase,OOV,""""""
1889,pertama,WORD,,LowerCase,OOV,""""""
1889,",",OPUNC,,,,""""""
1889,katanya,WORD,,LowerCase,OOV,""""""
1889,3x24,WORD,,"LowerCase, CharDigit",OOV,""""""
1889,jam,WORD,,LowerCase,OOV,""""""
1889,?,EPUNC,,,,""""""
1890,paket,WORD,,LowerCase,OOV,""""""
1890,aku,WORD,,LowerCase,OOV,""""""
1890,dari,WORD,,LowerCase,PREP,""""""
1890,tanggal,WORD,,LowerCase,OOV,""""""
1890,18,NUM,,Digit,,""""""
1890,nyangkut,WORD,,LowerCase,OOV,""""""
1890,.,EPUNC,,,,""""""
1890,ga,WORD,,LowerCase,ADV,""""""
1890,ada,WORD,,LowerCase,VERB,""""""
1890,kejelasan,WORD,,LowerCase,OOV,""""""
1891,Dari,WORD,,"TitleCase, CapStart",PREP,""""""
1891,Magetan,WORD,,"TitleCase, CapStart",OOV,""""""
1891,ke,WORD,,LowerCase,OOV,""""""
1891,Sidoarjo,WORD,,"TitleCase, CapStart",OOV,""""""
1891,(,SPUNC,,,,""""""
1891,sama2,WORD,,"LowerCase, CharDigit",OOV,""""""
1891,Jawa,WORD,,"TitleCase, CapStart",OOV,""""""
1891,Timur,WORD,,"TitleCase, CapStart",OOV,""""""
1891,),SPUNC,,,,""""""
1891,harus,WORD,,LowerCase,OOV,""""""
1891,jalan2,WORD,,"LowerCase, CharDigit",OOV,""""""
1891,dulu,WORD,,LowerCase,OOV,""""""
1891,ke,WORD,,LowerCase,OOV,""""""
1891,Jakarta,WORD,,"TitleCase, CapStart",OOV,""""""
1891,&,PUNC,,,,""""""
1891,amp,WORD,,LowerCase,OOV,""""""
1891,;,PUNC,,,,""""""
1891,Depok,WORD,,"TitleCase, CapStart",OOV,""""""
1891,.,EPUNC,,,,""""""
1891,cc,WORD,,LowerCase,OOV,""""""
1891,:,PUNC,,,,""""""
1892,Halo,WORD,,"TitleCase, CapStart",OOV,""""""
1892,Kak,WORD,,"TitleCase, CapStart",NOUN,""""""
1892,",",OPUNC,,,,""""""
1892,jika,WORD,,LowerCase,OOV,""""""
1892,saat,WORD,,LowerCase,OOV,""""""
1892,ini,WORD,,LowerCase,OOV,""""""
1892,kendala,WORD,,LowerCase,OOV,""""""
1892,masih,WORD,,LowerCase,OOV,""""""
1892,berlangsung,WORD,,LowerCase,OOV,""""""
1892,",",OPUNC,,,,""""""
1892,kamu,WORD,,LowerCase,OOV,""""""
1892,bisa,WORD,,LowerCase,OOV,""""""
1892,hubungi,WORD,,LowerCase,OOV,""""""
1892,ke,WORD,,LowerCase,OOV,""""""
1892,DM,WORD,,"UpperCase, CapStart",NOUN,""""""
1892,IG,WORD,,"UpperCase, CapStart",OOV,""""""
1892,ataupun,WORD,,LowerCase,OOV,""""""
1892,FB,WORD,,"UpperCase, CapStart",OOV,""""""
1892,",",OPUNC,,,,""""""
1892,serta,WORD,,LowerCase,OOV,""""""
1892,Layanan,WORD,,"TitleCase, CapStart",OOV,""""""
1892,Xiaomi,WORD,,"TitleCase, CapStart",OOV,""""""
1892,Call,WORD,,"TitleCase, CapStart",OOV,""""""
1892,Center,WORD,,"TitleCase, CapStart",OOV,""""""
1892,:,PUNC,,,,""""""
1892,0018,NUM,,Digit,,""""""
1892,-,SPUNC,,,,""""""
1892,0300,NUM,,Digit,,""""""
1892,-,SPUNC,,,,""""""
1892,650029,NUM,,Digit,,""""""
1892,.,EPUNC,,,,""""""
1892,Semoga,WORD,,"TitleCase, CapStart",OOV,""""""
1892,membantu,WORD,,LowerCase,OOV,""""""
1892,ya,WORD,,LowerCase,OOV,""""""
1892,Kak,WORD,,"TitleCase, CapStart",NOUN,""""""
1892,.,EPUNC,,,,""""""
1892,:,PUNC,,,,""""""
1892,),SPUNC,,,,""""""
1893,Mohon,WORD,,"TitleCase, CapStart",OOV,""""""
1893,maaf,WORD,,LowerCase,OOV,""""""
1893,kak,WORD,,LowerCase,NOUN,""""""
1893,Zaffren,WORD,,"TitleCase, CapStart",OOV,""""""
1893,",",OPUNC,,,,""""""
1893,ada,WORD,,LowerCase,VERB,""""""
1893,yang,WORD,,LowerCase,OOV,""""""
1893,bisa,WORD,,LowerCase,OOV,""""""
1893,kami,WORD,,LowerCase,OOV,""""""
1893,bantu,WORD,,LowerCase,OOV,""""""
1893,terkait,WORD,,LowerCase,OOV,""""""
1893,kiriman,WORD,,LowerCase,OOV,""""""
1893,paketnya,WORD,,LowerCase,NOUN,""""""
1893,?,EPUNC,,,,""""""
1893,Jika,WORD,,"TitleCase, CapStart",OOV,""""""
1893,ada,WORD,,LowerCase,VERB,""""""
1893,",",OPUNC,,,,""""""
1893,mohon,WORD,,LowerCase,OOV,""""""
1893,info,WORD,,LowerCase,OOV,""""""
1893,via,WORD,,LowerCase,OOV,""""""
1893,DM,WORD,,"UpperCase, CapStart",NOUN,""""""
1893,ya,WORD,,LowerCase,OOV,""""""
1893,.,EPUNC,,,,""""""
1893,Trims,WORD,,"TitleCase, CapStart",OOV,""""""
1893,^,PUNC,,,,""""""
1893,Atta,WORD,,"TitleCase, CapStart",OOV,""""""
1894,Perbaiki,WORD,,"TitleCase, CapStart",OOV,""""""
1894,pelayananmu,WORD,,LowerCase,OOV,""""""
1894,yang,WORD,,LowerCase,OOV,""""""
1894,masih,WORD,,LowerCase,OOV,""""""
1894,sangat,WORD,,LowerCase,OOV,""""""
1894,buruk,WORD,,LowerCase,OOV,""""""
1894,Kirim,WORD,,"TitleCase, CapStart",OOV,""""""
1894,paket,WORD,,LowerCase,OOV,""""""
1894,dan,WORD,,LowerCase,OOV,""""""
1894,kurir,WORD,,LowerCase,OOV,""""""
1894,salah,WORD,,LowerCase,OOV,""""""
1894,nempel,WORD,,LowerCase,OOV,""""""
1894,resi,WORD,,LowerCase,OOV,""""""
1894,sehingga,WORD,,LowerCase,OOV,""""""
1894,penerima,WORD,,LowerCase,OOV,""""""
1894,nerima,WORD,,LowerCase,OOV,""""""
1894,barang,WORD,,LowerCase,OOV,""""""
1894,yang,WORD,,LowerCase,OOV,""""""
1894,salah,WORD,,LowerCase,OOV,""""""
1894,tapi,WORD,,LowerCase,OOV,""""""
1894,jasa,WORD,,LowerCase,OOV,""""""
1894,kirim,WORD,,LowerCase,OOV,""""""
1894,ngeles,WORD,,LowerCase,OOV,""""""
1894,",",OPUNC,,,,""""""
1894,lempar,WORD,,LowerCase,OOV,""""""
1894,lemparan,WORD,,LowerCase,OOV,""""""
1894,dengan,WORD,,LowerCase,OOV,""""""
1894,marketplace,WORD,,LowerCase,OOV,""""""
1894,.,EPUNC,,,,""""""
1894,Ini,WORD,,"TitleCase, CapStart",OOV,""""""
1894,bisa,WORD,,LowerCase,OOV,""""""
1894,jadi,WORD,,LowerCase,OOV,""""""
1894,penggelapan,WORD,,LowerCase,OOV,""""""
1894,!,EPUNC,,,,""""""
1894,Jasa,WORD,,"TitleCase, CapStart",OOV,""""""
1894,kirim,WORD,,LowerCase,OOV,""""""
1894,apaan,WORD,,LowerCase,OOV,""""""
1894,ini,WORD,,LowerCase,OOV,""""""
1894,.,EPUNC,,,,""""""
1894,TKP01,WORD,,"UpperCase, CapStart, CharDigit",OOV,""""""
1894,-,SPUNC,,,,""""""
1894,TLVXM86J,WORD,,"UpperCase, CapStart, CharDigit",OOV,""""""
1895,Lomba,WORD,,"TitleCase, CapStart",OOV,""""""
1895,Blog,WORD,,"TitleCase, CapStart",OOV,""""""
1895,Mei,WORD,,"TitleCase, CapStart",OOV,""""""
1895,2025,NUM,,Digit,,""""""
1895,Colek,WORD,,"TitleCase, CapStart",OOV,""""""
1895,siapa,WORD,,LowerCase,OOV,""""""
1895,tau,WORD,,LowerCase,OOV,""""""
1895,minat,WORD,,LowerCase,OOV,""""""
1895,buat,WORD,,LowerCase,PREP,""""""
1895,ikutan,WORD,,LowerCase,OOV,""""""
1895,dan,WORD,,LowerCase,OOV,""""""
1895,menyemarakkan,WORD,,LowerCase,OOV,""""""
1895,Content,WORD,,"TitleCase, CapStart",OOV,""""""
1895,Competition,WORD,,"TitleCase, CapStart",OOV,""""""
1895,2025,NUM,,Digit,,""""""
1896,Hai,WORD,,"TitleCase, CapStart",OOV,""""""
1896,kak,WORD,,LowerCase,NOUN,""""""
1896,",",OPUNC,,,,""""""
1896,mohon,WORD,,LowerCase,OOV,""""""
1896,maaf,WORD,,LowerCase,OOV,""""""
1896,sebelumnya,WORD,,LowerCase,OOV,""""""
1896,.,EPUNC,,,,""""""
1896,Perihal,WORD,,"TitleCase, CapStart",OOV,""""""
1896,tsb,WORD,,LowerCase,OOV,""""""
1896,",",OPUNC,,,,""""""
1896,sudah,WORD,,LowerCase,OOV,""""""
1896,kami,WORD,,LowerCase,OOV,""""""
1896,sampaikan,WORD,,LowerCase,OOV,""""""
1896,via,WORD,,LowerCase,OOV,""""""
1896,DM,WORD,,"UpperCase, CapStart",NOUN,""""""
1896,ya,WORD,,LowerCase,OOV,""""""
1896,.,EPUNC,,,,""""""
1896,Silakan,WORD,,"TitleCase, CapStart",OOV,""""""
1896,dicek,WORD,,LowerCase,OOV,""""""
1896,kembali,WORD,,LowerCase,OOV,""""""
1896,kak,WORD,,LowerCase,NOUN,""""""
1896,.,EPUNC,,,,""""""
1896,Thanks,WORD,,"TitleCase, CapStart",OOV,""""""
1896,^,PUNC,,,,""""""
1896,Kim,WORD,,"TitleCase, CapStart",OOV,""""""
1897,Hi,WORD,,"TitleCase, CapStart",OOV,""""""
1897,kak,WORD,,LowerCase,NOUN,""""""
1897,",",OPUNC,,,,""""""
1897,maaf,WORD,,LowerCase,OOV,""""""
1897,yh,WORD,,LowerCase,OOV,""""""
1897,udah,WORD,,LowerCase,ADV,""""""
1897,bkin,WORD,,LowerCase,OOV,""""""
1897,kakak,WORD,,LowerCase,OOV,""""""
1897,nunggu,WORD,,LowerCase,OOV,""""""
1897,terkait,WORD,,LowerCase,OOV,""""""
1897,dgn,WORD,,LowerCase,OOV,""""""
1897,kendala,WORD,,LowerCase,OOV,""""""
1897,pesanan,WORD,,LowerCase,OOV,""""""
1897,kakak,WORD,,LowerCase,OOV,""""""
1897,.,EPUNC,,,,""""""
1897,Agar,WORD,,"TitleCase, CapStart",OOV,""""""
1897,aku,WORD,,LowerCase,OOV,""""""
1897,bisa,WORD,,LowerCase,OOV,""""""
1897,cek,WORD,,LowerCase,OOV,""""""
1897,kendala,WORD,,LowerCase,OOV,""""""
1897,kakak,WORD,,LowerCase,OOV,""""""
1897,",",OPUNC,,,,""""""
1897,yuk,WORD,,LowerCase,OOV,""""""
1897,infoin,WORD,,LowerCase,OOV,""""""
1897,username,WORD,,LowerCase,OOV,""""""
1897,shopee,WORD,,LowerCase,NOUN,""""""
1897,dan,WORD,,LowerCase,OOV,""""""
1897,nomor,WORD,,LowerCase,OOV,""""""
1897,pesanan,WORD,,LowerCase,OOV,""""""
1897,kakak,WORD,,LowerCase,OOV,""""""
1897,kedm,WORD,,LowerCase,OOV,""""""
1897,aku,WORD,,LowerCase,OOV,""""""
1897,di,WORD,,LowerCase,PREP,""""""
1897,dan,WORD,,LowerCase,OOV,""""""
1897,.,EPUNC,,,,""""""
1897,Sehat,WORD,,"TitleCase, CapStart",OOV,""""""
1897,Selalu,WORD,,"TitleCase, CapStart",OOV,""""""
1897,^,PUNC,,,,""""""
1897,EK,WORD,,"UpperCase, CapStart",OOV,""""""
1898,Min,WORD,OPOS,"TitleCase, CapStart",OOV,""""""
1898,lebih,WORD,,LowerCase,OOV,""""""
1898,baik,WORD,,LowerCase,OOV,""""""
1898,kalau,WORD,,LowerCase,OOV,""""""
1898,ada,WORD,,LowerCase,VERB,""""""
1898,kesalahan,WORD,,LowerCase,OOV,""""""
1898,bertanggung,WORD,,LowerCase,OOV,""""""
1898,jawab,WORD,,LowerCase,OOV,""""""
1898,untuk,WORD,,LowerCase,OOV,""""""
1898,mengganti,WORD,,LowerCase,OOV,""""""
1898,",",OPUNC,,,,""""""
1898,kan,WORD,,LowerCase,OOV,""""""
1898,selesai,WORD,,LowerCase,OOV,""""""
1898,!,EPUNC,,,,""""""
1899,Kirim,WORD,,"TitleCase, CapStart",OOV,""""""
1899,paket,WORD,,LowerCase,OOV,""""""
1899,dengan,WORD,,LowerCase,OOV,""""""
1899,no,WORD,,LowerCase,OOV,""""""
1899,TKP01,WORD,,"UpperCase, CapStart, CharDigit",OOV,""""""
1899,-,SPUNC,,,,""""""
1899,TLVXM86J,WORD,,"UpperCase, CapStart, CharDigit",OOV,""""""
1899,kemudian,WORD,,LowerCase,OOV,""""""
1899,Kurir,WORD,,"TitleCase, CapStart",OOV,""""""
1899,salah,WORD,,LowerCase,OOV,""""""
1899,nempel,WORD,,LowerCase,OOV,""""""
1899,resi,WORD,,LowerCase,OOV,""""""
1899,dan,WORD,,LowerCase,OOV,""""""
1899,fatal,WORD,,LowerCase,OOV,""""""
1899,akibatnya,WORD,,LowerCase,OOV,""""""
1899,",",OPUNC,,,,""""""
1899,karena,WORD,,LowerCase,OOV,""""""
1899,barang,WORD,,LowerCase,OOV,""""""
1899,yang,WORD,,LowerCase,OOV,""""""
1899,diterima,WORD,,LowerCase,OOV,""""""
1899,beda,WORD,,LowerCase,OOV,""""""
1899,jadinya,WORD,,LowerCase,OOV,""""""
1899,.,EPUNC,,,,""""""
1899,Di,WORD,,"TitleCase, CapStart",PREP,""""""
1899,komplain,WORD,,LowerCase,OOV,""""""
1899,tapi,WORD,,LowerCase,OOV,""""""
1899,masih,WORD,,LowerCase,OOV,""""""
1899,mbulet,WORD,,LowerCase,OOV,""""""
1899,saja,WORD,,LowerCase,OOV,""""""
1899,",",OPUNC,,,,""""""
1899,padahal,WORD,,LowerCase,OOV,""""""
1899,jelas,WORD,,LowerCase,OOV,""""""
1899,jelas,WORD,,LowerCase,OOV,""""""
1899,si,WORD,,LowerCase,OOV,""""""
1899,kurir,WORD,,LowerCase,OOV,""""""
1899,ketukar,WORD,,LowerCase,OOV,""""""
1899,nempel,WORD,,LowerCase,OOV,""""""
1899,resinya,WORD,,LowerCase,OOV,""""""
1899,.,EPUNC,,,,""""""
1899,Jasa,WORD,,"TitleCase, CapStart",OOV,""""""
1899,kirim,WORD,,LowerCase,OOV,""""""
1899,apaan,WORD,,LowerCase,OOV,""""""
1899,ini,WORD,,LowerCase,OOV,""""""
1899,?,EPUNC,,,,""""""
1899,!,EPUNC,,,,""""""
1900,Hi,WORD,,"TitleCase, CapStart",OOV,""""""
1900,kak,WORD,,LowerCase,NOUN,""""""
1900,foxywmars,WORD,,LowerCase,OOV,""""""
1900,",",OPUNC,,,,""""""
1900,maaf,WORD,,LowerCase,OOV,""""""
1900,ya,WORD,,LowerCase,OOV,""""""
1900,udh,WORD,,LowerCase,OOV,""""""
1900,buat,WORD,,LowerCase,PREP,""""""
1900,resah,WORD,,LowerCase,OOV,""""""
1900,terkait,WORD,,LowerCase,OOV,""""""
1900,kendala,WORD,,LowerCase,OOV,""""""
1900,yg,WORD,,LowerCase,OOV,""""""
1900,kakak,WORD,,LowerCase,OOV,""""""
1900,alami,WORD,,LowerCase,OOV,""""""
1900,.,EPUNC,,,,""""""
1900,agar,WORD,,LowerCase,OOV,""""""
1900,bisa,WORD,,LowerCase,OOV,""""""
1900,aku,WORD,,LowerCase,OOV,""""""
1900,bantu,WORD,,LowerCase,OOV,""""""
1900,cek,WORD,,LowerCase,OOV,""""""
1900,yuk,WORD,,LowerCase,OOV,""""""
1900,bisa,WORD,,LowerCase,OOV,""""""
1900,infoin,WORD,,LowerCase,OOV,""""""
1900,kendala,WORD,,LowerCase,OOV,""""""
1900,kamu,WORD,,LowerCase,OOV,""""""
1900,lewat,WORD,,LowerCase,OOV,""""""
1900,DM,WORD,,"UpperCase, CapStart",NOUN,""""""
1900,di,WORD,,LowerCase,PREP,""""""
1900,Terimakasih,WORD,,"TitleCase, CapStart",OOV,""""""
1900,^,PUNC,,,,""""""
1900,FH,WORD,,"UpperCase, CapStart",OOV,""""""
1901,Hi,WORD,,"TitleCase, CapStart",OOV,""""""
1901,!,EPUNC,,,,""""""
1901,We,WORD,,"TitleCase, CapStart",OOV,""""""
1901,',PUNC,,,,""""""
1901,ve,WORD,,LowerCase,OOV,""""""
1901,replied,WORD,,LowerCase,OOV,""""""
1901,to,WORD,,LowerCase,OOV,""""""
1901,your,WORD,,LowerCase,OOV,""""""
1901,Dm,WORD,,"TitleCase, CapStart",NOUN,""""""
1901,",",OPUNC,,,,""""""
1901,please,WORD,,LowerCase,OOV,""""""
1901,have,WORD,,LowerCase,OOV,""""""
1901,a,WORD,,LowerCase,OOV,""""""
1901,look,WORD,,LowerCase,OOV,""""""
1901,when,WORD,,LowerCase,OOV,""""""
1901,you,WORD,,LowerCase,OOV,""""""
1901,have,WORD,,LowerCase,OOV,""""""
1901,a,WORD,,LowerCase,OOV,""""""
1901,chance,WORD,,LowerCase,OOV,""""""
1901,.,EPUNC,,,,""""""
1901,Thanks,WORD,,"TitleCase, CapStart",OOV,""""""
1901,!,EPUNC,,,,""""""
1902,Mau,WORD,,"TitleCase, CapStart",ADV,""""""
1902,sampe,WORD,,LowerCase,OOV,""""""
1902,kapan,WORD,,LowerCase,OOV,""""""
1902,ini,WORD,,LowerCase,OOV,""""""
1902,?,EPUNC,,,,""""""
1903,Ancen,WORD,,"TitleCase, CapStart",OOV,""""""
1903,jasa,WORD,,LowerCase,OOV,""""""
1903,kirim,WORD,,LowerCase,OOV,""""""
