Sentence_ID,Token,Type of Named Entity
1790,Ojk,O
1790,",",O
1790,Namun,O
1790,Dibawah,O
1790,Kementerian,O
1790,Perdagangan,O
1790,.,O
1790,Kakak,O
1790,Bisa,O
1790,Menghubungi,O
1790,Lembaga,O
1790,Terkait,O
1790,Untuk,O
1790,Menyampaikan,O
1790,Pengaduanmu,O
1790,.,O
1790,Semoga,O
1790,Membantu,O
1790,.,O
1791,#,O
1791,Jntgiveawayhp,O
1791,#,O
1791,Jntgiveawayhp,O
1792,#,O
1792,Jntgiveawayhp,O
1793,#,O
1793,Jntgiveawayhp,O
1793,#,O
1793,Jntgiveawayhp,O
1794,#,O
1794,Jntgiveawayhp,O
1795,#,O
1795,Jntgiveawayhp,O
1795,❤,O
1795,️,O
1795,❤,O
1795,️,O
1795,❤,O
1795,️,O
1796,#,O
1796,Jntgiveawayhp,O
1796,#,O
1796,Jntgiveawayhp,O
1797,#,O
1797,Jntgiveawayhp,O
1798,#,O
1798,Jntgiveawayhp,O
1799,#,O
1799,Jntgiveawayhp,O
1799,#,O
1799,Jntgiveawayhp,O
1800,#,O
1800,Jntgiveawayhp,O
1800,#,O
1800,Jntgiveawayhp,O
1800,#,O
1800,Jntgiveawayhp,O
1801,#,O
1801,Jntgiveawayhp,O
1801,#,O
1801,Jntgiveawayhp,O
1801,#,O
1801,Jntgiveawayhp,O
1801,#,O
1801,Jntgiveawayhp,O
1802,#,O
1802,Jntgiveawayhp,O
1802,#,O
1802,Jntgiveawayhp,O
1802,#,O
1802,Jntgiveawayhp,O
1802,#,O
1802,Jntgiveawayhp,O
1802,#,O
1802,Jntgiveawayhp,O
1803,#,O
1803,Jntgiveawayhp,O
1803,#,O
1803,Jntgiveawayhp,O
1803,#,O
1803,Jntgiveawayhp,O
1803,#,O
1803,Jntgiveawayhp,O
1803,#,O
1803,Jntgiveawayhp,O
1803,#,O
1803,Jntgiveawayhp,O
1804,#,O
1804,Jntgiveawayhp,O
1804,#,O
1804,Jntgiveawayhp,O
1804,#,O
1804,Jntgiveawayhp,O
1804,#,O
1804,Jntgiveawayhp,O
1804,#,O
1804,Jntgiveawayhp,O
1804,#,O
1804,Jntgiveawayhp,O
1804,#,O
1804,Jntgiveawayhp,O
1804,#,O
1804,Jntgiveawayhp,O
1804,#,O
1804,Jntgiveawayhp,O
1804,#,O
1804,Jntgiveawayhp,O
1804,#,O
1804,Jntgiveawayhp,O
1804,#,O
1804,Jntgiveawayhp,O
1804,#,O
1804,Jntgiveawayhp,O
1804,#,O
1804,Jntgiveawayhp,O
1804,#,O
1804,Jntgiveawayhp,O
1804,#,O
1804,Jntgiveawayhp,O
1805,#,O
1805,Jntgiveawayhp,O
1805,#,O
1805,Jntgiveawayhp,O
1805,#,O
1805,Jntgiveawayhp,O
1805,#,O
1805,Jntgiveawayhp,O
1805,#,O
1805,Jntgiveawayhp,O
1805,#,O
1805,Jntgiveawayhp,O
1805,#,O
1805,Jntgiveawayhp,O
1805,#,O
1805,Jntgiveawayhp,O
1805,#,O
1805,Jntgiveawayhp,O
1805,#,O
1805,Jntgiveawayhp,O
1805,#,O
1805,Jntgiveawayhp,O
1805,#,O
1805,Jntgiveawayhp,O
1805,#,O
1805,Jntgiveawayhp,O
1805,#,O
1805,Jntgiveawayhp,O
1805,#,O
1805,Jntgiveawayhp,O
1805,#,O
1805,Jntgiveawayhp,O
1805,#,O
1805,Jntgiveawayhp,O
1806,#,O
1806,Jntgiveawayhp,O
1806,#,O
1806,Jntgiveawayhp,O
1806,#,O
1806,Jntgiveawayhp,O
1806,#,O
1806,Jntgiveawayhp,O
1806,#,O
1806,Jntgiveawayhp,O
1806,#,O
1806,Jntgiveawayhp,O
1806,#,O
1806,Jntgiveawayhp,O
1806,#,O
1806,Jntgiveawayhp,O
1806,#,O
1806,Jntgiveawayhp,O
1806,#,O
1806,Jntgiveawayhp,O
1806,#,O
1806,Jntgiveawayhp,O
1806,#,O
1806,Jntgiveawayhp,O
1806,#,O
1806,Jntgiveawayhp,O
1806,#,O
1806,Jntgiveawayhp,O
1806,#,O
1806,Jntgiveawayhp,O
1806,#,O
1806,Jntgiveawayhp,O
1806,#,O
1806,Jntgiveawayhp,O
1806,#,O
1806,Jntgiveawayhp,O
1807,#,O
1807,Jntgiveawayhp,O
1807,#,O
1807,Jntgiveawayhp,O
1807,#,O
1807,Jntgiveawayhp,O
1807,#,O
1807,Jntgiveawayhp,O
1807,#,O
1807,Jntgiveawayhp,O
1807,#,O
1807,Jntgiveawayhp,O
1807,#,O
1807,Jntgiveawayhp,O
1807,#,O
1807,Jntgiveawayhp,O
1807,#,O
1807,Jntgiveawayhp,O
1807,#,O
1807,Jntgiveawayhp,O
1807,#,O
1807,Jntgiveawayhp,O
1807,#,O
1807,Jntgiveawayhp,O
1807,#,O
1807,Jntgiveawayhp,O
1807,#,O
1807,Jntgiveawayhp,O
1807,#,O
1807,Jntgiveawayhp,O
1807,#,O
1807,Jntgiveawayhp,O
1807,#,O
1807,Jntgiveawayhp,O
1807,#,O
1807,Jntgiveawayhp,O
1808,#,O
1808,Jntgiveawayhp,O
1809,#,O
1809,Jntgiveawayhp,O
1809,Ikutan,O
1809,Yuk,O
1809,Lur,O
1810,#,O
1810,Jntgiveawayhp,O
1810,✨,O
1810,🥳,O
1811,#,O
1811,Jntgiveawayhp,O
1812,✨,O
1812,𝗝,O
1812,&,O
1812,Amp,O
1812,;,O
1812,𝗧,O
1812,𝗘𝗫𝗣𝗥𝗘𝗦𝗦,O
1812,𝗚𝗜𝗩𝗘𝗔𝗪𝗔𝗬,O
1812,𝗛𝗣,O
1812,✨,O
1812,1,B-numeric
1812,.,O
1812,Follow,O
1812,2,B-numeric
1812,.,O
1812,Rt,O
1812,&,O
1812,Amp,O
1812,;,O
1812,Like,O
1812,3,B-numeric
1812,.,O
1812,Reply,O
1812,#,O
1812,Jntgiveawayhp,O
1812,Sebanyak,O
1812,-,O
1812,Banyaknya,O
1812,Good,O
1812,Luck,O
1812,~,O
1812,!,O
1812,🥳,O
1813,Mau,O
1813,Mauu,O
1813,.,O
1813,.,O
1813,.,O
1813,Notice,O
1813,Aku,O
1813,Jd,O
1813,Pemenangnya,O
1813,Yah,O
1813,🤣,O
1814,Hai,O
1814,Kak,O
1814,Ardy,O
1814,",",O
1814,Mohon,O
1814,Maaf,O
1814,Sudah,O
1814,Membuat,O
1814,Kakak,O
1814,Tidak,B-complaint_topic
1814,Nyaman,O
1814,Dan,O
1814,Perihal,O
1814,Tsb,O
1814,Akan,O
1814,Jadi,O
1814,Perbaikan,O
1814,Kami,O
1814,Kedepannya,O
1814,Agar,O
1814,Lebih,O
1814,Baik,B-sentiment_indicator
1814,Lagi,O
1814,.,O
1814,Untuk,O
1814,Paketnya,O
1814,Kami,O
1814,Tindaklanjuti,O
1814,Via,O
1814,Dm,O
1814,",",O
1814,Mohon,O
1814,Dicek,O
1814,Dmnya,O
1814,Ya,O
1814,Kak,O
1814,.,O
1814,Thanks,O
1814,^,O
1814,Rosi,O
1815,Hai,O
1815,Kak,O
1815,Klepri,O
1815,",",O
1815,Mohon,O
1815,Maaf,O
1815,Sudah,O
1815,Buat,O
1815,Kakak,O
1815,Tidak,B-complaint_topic
1815,Nyaman,O
1815,.,O
1815,Perihal,O
1815,Paket,O
1815,Akan,O
1815,Disampaikan,O
1815,Via,O
1815,Dm,O
1815,Ya,O
1815,Kak,O
1815,.,O
1815,Thanks,O
1815,^,O
1815,Lina,O
1816,Hi,O
1816,Kak,O
1816,Matchaoatfrpp,O
1816,",",O
1816,Maaf,O
1816,Ya,O
1816,Udah,O
1816,Bikin,O
1816,Kamu,O
1816,Kecewa,B-complaint_topic
1816,Terkait,O
1816,Pengiriman,O
1816,Pesanan,O
1816,Kamu,O
1816,.,O
1816,Biar,O
1816,Bisa,O
1816,Aku,O
1816,Bantu,O
1816,Cek,O
1816,Kendalanya,O
1816,",",O
1816,Kakak,O
1816,Bisa,O
1816,Infoin,O
1816,Ke,O
1816,Aku,O
1816,Username,O
1816,Shopee,B-brand
1816,Dan,O
1816,Nomor,O
1816,Pesanan,O
1816,Di,O
1816,Dm,O
1816,Aku,O
1816,Ya,O
1816,Kak,O
1816,",",O
1816,Makasih,B-sentiment_indicator
1816,^,O
1816,Gb,O
1817,Hai,O
1817,Kak,O
1817,Amir_coll,O
1817,Maaf,O
1817,Ya,O
1817,Udh,O
1817,Buat,O
1817,Km,O
1817,Ga,O
1817,Nyaman,O
1817,Terkait,O
1817,Kendala,B-complaint_topic
1817,Pesanan,O
1817,Km,O
1817,.,O
1817,Agar,O
1817,Aku,O
1817,Bisa,O
1817,Bantu,O
1817,Pengecekan,O
1817,Lebeih,O
1817,Lanjut,O
1817,Boleh,O
1817,Infoin,O
1817,Username,O
1817,Dan,O
1817,No,O
1817,Pesanan,O
1817,Km,O
1817,Melalui,O
1817,Dm,O
1817,Sosial,O
1817,Media,O
1817,Kita,O
1817,Di,O
1817,.,O
1817,Sehat,O
1817,Selalu,O
1817,^,O
1817,Nb,O
1818,🎉,O
1818,Makan,O
1818,Nasi,O
1818,Lauknya,O
1818,Bihun,O
1818,",",O
1818,❤,O
1818,️,O
1818,Minumnya,O
1818,Es,O
1818,Teh,O
1818,Gula,O
1818,Batu,O
1818,",",O
1818,🎉,O
1818,Hbd,O
1818,Ke,O
1818,10,B-numeric
1818,Tahun,B-time_expression
1818,",",O
1818,❤,O
1818,️,O
1818,Semoga,O
1818,Makin,O
1818,Sukses,O
1818,Selalu,O
1818,Nomor,O
1818,Satu,O
1818,.,O
1818,Aku,O
1818,Mau,O
1818,Dong,O
1818,Di,O
1818,Traktir,O
1818,Smartphone,O
1818,Baru,O
1818,",",O
1818,Buat,O
1818,Bikin,O
1818,Konten,O
1818,Jadi,O
1818,Lebih,O
1818,Keren,B-sentiment_indicator
1818,🙏,O
1818,Ayo,O
1818,Ikutan,O
1818,Beri,O
1818,Ucapan,O
1818,Yuk,O
1819,Gw,O
1819,Males,O
1819,Belanja,O
1819,Dibuka,O
1819,Tiktok,O
1819,",",O
1819,Paket,O
1819,Gw,O
1819,Dibuka,O
1819,Kurir,O
1819,Mulu,O
1819,",",O
1819,Emang,O
1819,Boleh,O
1819,Cek,O
1819,Cek,O
1819,Barang,O
1819,Gw,O
1819,?,O
1819,Se,O
1819,Kepo,O
1819,Itu,O
1819,?,O
1820,🎉,O
1820,Makan,O
1820,Nasi,O
1820,Lauknya,O
1820,Bihun,O
1820,",",O
1820,❤,O
1820,️,O
1820,Minumnya,O
1820,Es,O
1820,Teh,O
1820,Gula,O
1820,Batu,O
1820,",",O
1820,🎉,O
1820,Hbd,O
1820,Ke,O
1820,10,B-numeric
1820,Tahun,B-time_expression
1820,",",O
1820,❤,O
1820,️,O
1820,Semoga,O
1820,Makin,O
1820,Sukses,O
1820,Selalu,O
1820,Nomor,O
1820,Satu,O
1820,.,O
1820,Aku,O
1820,Mau,O
1820,Dong,O
1820,Di,O
1820,Traktir,O
1820,Smartphone,O
1820,Baru,O
1820,",",O
1820,Buat,O
1820,Bikin,O
1820,Konten,O
1820,Jadi,O
1820,Lebih,O
1820,Keren,B-sentiment_indicator
1820,🙏,O
1820,Ikutan,O
1821,Pengen,O
1821,Banget,O
1821,#,O
1821,Dikiriminhpjnt,O
1822,Pengen,O
1822,Banget,O
1822,#,O
1822,Dikiriminhpjnt,O
1822,Pengen,O
1822,Banget,O
1822,#,O
1822,Dikiriminhpjnt,O
1823,Pengen,O
1823,Banget,O
1823,#,O
1823,Dikiriminhpjnt,O
1824,Pengen,O
1824,Banget,O
1824,#,O
1824,Dikiriminhpjnt,O
1824,Pengen,O
1824,Banget,O
1824,#,O
1824,Dikiriminhpjnt,O
1825,Pengen,O
1825,Banget,O
1825,#,O
1825,Dikiriminhpjnt,O
1825,Pengen,O
1825,Banget,O
1825,#,O
1825,Dikiriminhpjnt,O
1826,Pengen,O
1826,Banget,O
1826,#,O
1826,Dikiriminhpjnt,O
1826,🥹,O
1827,Pengen,O
1827,Banget,O
1827,#,O
1827,Dikiriminhpjnt,O
1828,Pengen,O
1828,Banget,O
1828,#,O
1828,Dikiriminhpjnt,O
1828,Pengen,O
1828,Banget,O
1828,#,O
1828,Dikiriminhpjnt,O
1828,Pengen,O
1828,Banget,O
1828,#,O
1828,Dikiriminhpjnt,O
1829,Udah,O
1829,3x,O
1829,Kejadian,O
1829,Kek,O
1829,Begini,O
1829,Sama,O
1829,Jnt,B-brand
1829,",",O
1829,Ini,O
1829,Jnt,B-brand
1829,Ngirim,O
1829,Barang,O
1829,Asal,O
1829,Input,O
1829,Doang,O
1829,Apa,O
1829,Dimana,O
1829,?,O
1829,Alamat,O
1829,Udah,O
1829,Jelas,O
1829,Sejelas,O
1829,Jelasnya,O
1829,Di,O
1829,Daerah,O
1829,Kalimantan,O
1829,Selatan,O
1829,Bisa2nya,B-numeric
1829,Mereka,O
1829,Kirim,O
1829,Ke,O
1829,Sulawesi,O
1829,?,O
1829,Kek,O
1829,Buta,O
1829,Yaa,O
1829,Lu,O
1829,Pada,O
1829,Smpe,O
1829,3x,O
1829,Loh,O
1829,Kek,O
1829,Gini,O
1829,Masa,O
1830,Pengen,O
1830,Banget,O
1830,#,O
1830,Dikiriminhpjnt,O
1830,Pengen,O
1830,Banget,O
1830,#,O
1830,Dikiriminhpjnt,O
1830,Pengen,O
1830,Banget,O
1830,#,O
1830,Dikiriminhpjnt,O
1831,Pengen,O
1831,Banget,O
1831,#,O
1831,Dikiriminhpjnt,O
1832,Pengen,O
1832,Banget,O
1832,#,O
1832,Dikiriminhpjnt,O
1833,Pengen,O
1833,Banget,O
1833,#,O
1833,Dikiriminhpjnt,O
1834,Hai,O
1834,Kak,O
1834,Rizz,O
1834,",",O
1834,Saat,O
1834,Ini,O
1834,Untuk,O
1834,Layanan,O
1834,Whatsapp,O
1834,Jne,B-brand
1834,Belum,O
1834,Tersedia,O
1834,Ya,O
1834,.,O
1834,Harap,O
1834,Berhati,O
1834,-,O
1834,Hati,O
1834,Penipuan,O
1834,Yang,O
1834,Mengatasnamakan,O
1834,Jne,B-brand
1834,.,O
1834,Kakak,O
1834,Bisa,O
1834,Infokan,O
1834,Nomor,O
1834,Resinya,O
1834,Via,O
1834,Dm,O
1834,Agar,O
1834,Puri,O
1834,Cek,O
1834,.,O
1834,Thanks,O
1834,^,O
1834,Puri,O
1835,Hai,O
1835,Kak,O
1835,",",O
1835,Kami,O
1835,Konfirmasi,O
1835,Ya,O
1835,Saat,O
1835,Ini,O
1835,Jne,B-brand
1835,Belum,O
1835,Tersedia,O
1835,Layanan,O
1835,Whatsapp,O
1835,.,O
1835,Mohon,O
1835,Berhati,O
1835,-,O
1835,Hati,O
1835,Terhadap,O
1835,Penipuan,O
1835,Yang,O
1835,Mengatasnamakan,O
1835,Jne,B-brand
1835,Ya,O
1835,Kak,O
1835,.,O
1835,Mohon,O
1835,Infokan,O
1835,Nomor,O
1835,Resinya,O
1835,Via,O
1835,Dm,O
1835,Agar,O
1835,Kami,O
1835,Cek,O
1835,Ya,O
1835,.,O
1835,Thanks,O
1835,^,O
1835,Puri,O
1836,Hai,O
1836,Kak,O
1836,.,O
1836,Mohon,O
1836,Maaf,O
1836,Atas,O
1836,Ketidaknyamanan,O
1836,Yg,O
1836,Kakak,O
1836,Alami,O
1836,.,O
1836,Agar,O
1836,Kami,O
1836,Dapat,O
1836,Lakukan,O
1836,Pengecekan,O
1836,",",O
1836,Mohon,O
1836,Infokan,O
1836,Nomor,O
1836,Resinya,O
1836,Dahulu,O
1836,Via,O
1836,Dm,O
1836,Ya,O
1836,Kak,O
1836,🙂,O
1836,Thanks,O
1836,^,O
1836,Ovi,O
1837,Pengen,O
1837,Banget,O
1837,#,O
1837,Dikiriminhpjnt,O
1837,Pengen,O
1837,Banget,O
1837,#,O
1837,Dikiriminhpjnt,O
1838,Pengen,O
1838,Banget,O
1838,#,O
1838,Dikiriminhpjnt,O
1839,Pengen,O
1839,Banget,O
1839,#,O
1839,Dikiriminhpjnt,O
1839,Pengen,O
1839,Banget,O
1839,#,O
1839,Dikiriminhpjnt,O
1839,Pengen,O
1839,Banget,O
1839,#,O
1839,Dikiriminhpjnt,O
1840,Pengen,O
1840,Banget,O
1840,#,O
1840,Dikiriminhpjnt,O
1840,Pengen,O
1840,Banget,O
1840,#,O
1840,Dikiriminhpjnt,O
1841,Pengen,O
1841,Banget,O
1841,#,O
1841,Dikiriminhpjnt,O
1842,Pengen,O
1842,Banget,O
1842,#,O
1842,Dikiriminhpjnt,O
1842,😍,O
1842,Kereeen,O
1842,Bgt,O
1842,Hadiahnya,O
1843,Pengen,O
1843,Banget,O
1843,#,O
1843,Dikiriminhpjnt,O
1844,Pengen,O
1844,Banget,O
1844,#,O
1844,Dikiriminhpjnt,O
1844,Pengen,O
1844,Banget,O
1844,#,O
1844,Dikiriminhpjnt,O
1845,Udah,O
1845,Ikuuttaann,O
1845,😍,O
1846,Pengen,O
1846,Banget,O
1846,#,O
1846,Dikiriminhpjnt,O
1847,Pengen,O
1847,Banget,O
1847,#,O
1847,Dikiriminhpjnt,O
1848,Pengen,O
1848,Banget,O
1848,#,O
1848,Dikiriminhpjnt,O
1848,🥳,O
1849,Pengen,O
1849,Banget,O
1849,#,O
1849,Dikiriminhpjnt,O
1849,🎉,O
1850,Pengen,O
1850,Banget,O
1850,#,O
1850,Dikiriminhpjnt,O
1851,Pengen,O
1851,Banget,O
1851,#,O
1851,Dikiriminhpjnt,O
1852,',O
1852,Pengen,O
1852,Banget,O
1852,#,O
1852,Dikiriminhpjnt,O
1852,',O
1852,♥,O
1852,️,O
1852,📱,O
1852,📱,O
1853,Siapa,O
1853,Yang,O
1853,Mau,O
1853,#,O
1853,Dikiriminhpjnt,O
1853,?,O
1853,📱,O
1853,🎁,O
1853,Yang,O
1853,Mau,O
1853,",",O
1853,Buruan,O
1853,:,O
1853,1,B-numeric
1853,.,O
1853,Follow,O
1853,2,B-numeric
1853,.,O
1853,Rt,O
1853,&,O
1853,Amp,O
1853,;,O
1853,Like,O
1853,3,B-numeric
1853,.,O
1853,Reply,O
1853,',O
1853,Pengen,O
1853,Banget,O
1853,#,O
1853,Dikiriminhpjnt,O
1853,',O
1853,Sebanyak,O
1853,-,O
1853,Banyaknya,O
1853,~,O
1853,Serbu,O
1853,Sekarang,B-time_expression
1853,~,O
1853,!,O
1854,Min,O
1854,Sebelum,O
1854,Kasih,B-sentiment_indicator
1854,Hp,O
1854,Gratis,O
1854,",",O
1854,Mending,O
1854,Kirim,O
1854,Paket,O
1854,Saya,O
1854,Dulu,O
1854,.,O
1854,.,O
1854,Uda,O
1854,Dua,O
1854,Minggu,B-time_expression
1854,Ni,O
1854,😅,O
1854,😅,O
1854,😅,O
1855,Siap,O
1855,Mimin,O
1856,Maauu,O
1857,Hi,O
1857,Smartfren,O
1857,Friends,O
1857,.,O
1857,If,O
1857,You,O
1857,Have,O
1857,Any,O
1857,Questions,O
1857,About,O
1857,Smartfren,O
1857,",",O
1857,Minfren,O
1857,Is,O
1857,Ready,O
1857,To,O
1857,Help,O
1857,.,O
1857,Let,O
1857,',O
1857,S,O
1857,Check,O
1857,The,O
1857,Complete,O
1857,Information,O
1857,At,O
1857,Please,O
1857,Take,O
1857,Care,O
1857,Of,O
1857,Your,O
1857,Health,O
1857,.,O
1857,Thank,O
1857,You,O
1857,-,O
1857,Hilya,O
1858,J,O
1858,&,O
1858,Amp,O
1858,;,O
1858,T,O
1858,Babi,O
1858,",",O
1858,Gak,O
1858,Drop,O
1858,Point,O
1858,",",O
1858,Gak,O
1858,Am,O
1858,Kelakuan,O
1858,Kontol,O
1858,Semua,O
1859,Paket,O
1859,Jo,O
1859,Dan,O
1859,13,B-numeric
1859,Sering,O
1859,Tidak,B-complaint_topic
1859,Sesuai,O
1859,Barangnya,O
1859,Dan,O
1859,Rata,O
1859,Rata,O
1859,Itu,O
1859,Cod,B-product_service
1859,Jdi,O
1859,Kurir,O
1859,Atopun,O
1859,Dispatch,O
1859,J,O
1859,&,O
1859,Amp,O
1859,;,O
1859,T,O
1859,Udah,O
1859,Hapal,O
1859,Itu,O
1859,Paket,O
1859,Dgn,O
1859,Kode,O
1859,Sering,O
1859,Bermasalah,O
1859,",",O
1859,Kalau,O
1859,Utk,O
1859,Jz,O
1859,Setau,O
1859,Saya,O
1859,Dlu,O
1859,Masih,O
1859,Aman,O
1859,Aman,O
1859,Aja,O
1859,Soalnya,O
1859,Saya,O
1859,Pernah,O
1859,Kerja,O
1859,Di,O
1859,Kantor,O
1859,J,O
1859,&,O
1859,Amp,O
1859,;,O
1859,T,O
1860,Sementara,O
1860,Resi,O
1860,Jz,O
1860,Itu,O
1860,Semua,O
1860,Resi,O
1860,Dr,O
1860,Lazada,B-brand
1860,Awalanya,O
1860,Jz,O
1860,.,O
1860,Apakah,O
1860,Opini,O
1860,Terbangun,O
1860,Dr,O
1860,Titipan,O
1860,Kompetitor,O
1860,?,O
1860,?,O
1860,Siapa,O
1860,Yang,O
1860,Tahu,O
1860,.,O
1860,Jangan,O
1860,Gitu,O
1860,Ya,O
1860,Kak,O
1860,",",O
1860,Jangan,O
1860,Menyebarkan,O
1860,Info,O
1860,Yg,O
1860,Misleading,O
1860,.,O
1861,Iya,O
1861,Nih,O
1861,",",O
1861,Saya,O
1861,Seller,O
1861,Dan,O
1861,Paket,O
1861,Saya,O
1861,Awalan,O
1861,Jo,O
1861,Bener2,B-numeric
1861,Sering,O
1861,Banyak,O
1861,Yg,O
1861,Nolak,O
1861,Karna,O
1861,Opini,O
1861,Kaya,O
1861,Gini,O
1861,Dari,O
1861,Kurir,O
1861,Juga,O
1862,Paket,O
1862,Resi,O
1862,Awalan,O
1862,Jo,O
1862,Dan,O
1862,13,B-numeric
1862,Adl,O
1862,Paket,O
1862,Resi,O
1862,Vip,O
1862,Dan,O
1862,Resmi,O
1862,Terdaftar,O
1862,Di,O
1862,Sistem,O
1862,Jnt,B-brand
1862,.,O
1862,Ibarat,O
1862,Kata,O
1862,",",O
1862,Mereka,O
1862,Pelanggan,O
1862,Vip,O
1862,Tapi,O
1862,Sama,O
1862,Kurirnya,O
1862,Malah,O
1862,Dikata2,B-numeric
1862,.,O
1862,Maksudnya,O
1862,Gimana,O
1862,Ini,O
1863,Hai,O
1863,Kak,O
1863,Wahyu,O
1863,.,O
1863,Maaf,O
1863,Udah,O
1863,Buat,O
1863,Kakak,O
1863,Nunggu,O
1863,Lama,B-complaint_topic
1863,.,O
1863,Perihal,O
1863,Kirimannya,O
1863,Sudah,O
1863,Kami,O
1863,Sampaikan,O
1863,Via,O
1863,Dm,O
1863,Ya,O
1863,Kak,O
1863,.,O
1863,Thanks,O
1863,^,O
1863,Nada,O
1864,Min,O
1864,Pls,O
1864,Deh,O
1864,Ini,O
1864,Paket,O
1864,Saya,O
1864,Udh,O
1864,Seminggu,O
1864,Nyangkut,B-complaint_topic
1864,Dan,O
1864,Gada,O
1864,Kejelasan,O
1864,.,O
1864,Katanya,O
1864,Lg,O
1864,Diinvestigasi,O
1864,2,B-numeric
1864,-,O
1864,3hari,O
1864,Tp,O
1864,Sampe,O
1864,Sekarang,B-time_expression
1864,Saya,O
1864,Followup,O
1864,Lg,O
1864,Gada,O
1864,Kejelasan,O
1864,🙃,O
1864,Saya,O
1864,Harus,O
1864,Apa,O
1864,!,O
1864,?,O
1864,Nunggu,O
1864,Lagi,O
1864,?,O
1865,Hi,O
1865,Kak,O
1865,Ariciachuu,O
1865,",",O
1865,Maaf,O
1865,Ya,O
1865,Terkait,O
1865,Kendala,B-complaint_topic
1865,Yg,O
1865,Kaka,O
1865,Alami,O
1865,.,O
1865,Untuk,O
1865,Pengecekan,O
1865,Lebih,O
1865,Lanjut,O
1865,Boleh,O
1865,Infoin,O
1865,Username,O
1865,Dan,O
1865,Nomor,O
1865,Pesanan,O
1865,Ke,O
1865,Aku,O
1865,Melalui,O
1865,Dm,O
1865,.,O
1865,Sehat,O
1865,Selalu,O
1865,^,O
1865,Iz,O
1866,Hi,O
1866,Kak,O
1866,",",O
1866,Mohon,O
1866,Maaf,O
1866,Perihal,O
1866,Tsb,O
1866,.,O
1866,Informasi,O
1866,Kiriman,O
1866,Sudah,O
1866,Kami,O
1866,Sampaikan,O
1866,Via,O
1866,Dm,O
1866,Ya,O
1866,",",O
1866,Mohon,O
1866,Dicek,O
1866,.,O
1866,Thanks,O
1866,^,O
1866,Clava,O
1867,Hai,O
1867,Kak,O
1867,Lutfay_lutfi,O
1867,",",O
1867,Maaf,O
1867,Ya,O
1867,Atas,O
1867,Ketidaknyamanan,O
1867,Yang,O
1867,Kamu,O
1867,Alami,O
1867,Saat,O
1867,Ini,O
1867,.,O
1867,Supaya,O
1867,Aku,O
1867,Bisa,O
1867,Cek,O
1867,Kendala,B-complaint_topic
1867,Kamu,O
1867,",",O
1867,Yuk,O
1867,Dm,O
1867,Aku,O
1867,Username,O
1867,Dan,O
1867,No,O
1867,.,O
1867,Pesanan,O
1867,Yang,O
1867,Terkendala,O
1867,Ke,O
1867,.,O
1867,Aku,O
1867,Tunggu,O
1867,Ya,O
1867,Kak,O
1867,",",O
1867,Stay,O
1867,Safe,O
1867,^,O
1867,Zv,O
1868,Apaansih,O
1868,Cepetan,O
1868,Lah,O
1868,Dr,O
1868,Kmrn,O
1868,😭,O
1868,😭,O
1868,😭,O
1868,😭,O
1868,Gmn,O
1868,Sih,O
1868,Botnya,O
1869,Baru,O
1869,Tau,O
1869,Kerjanya,O
1869,Kurir,O
1869,Kalo,O
1869,Kurir,O
1869,Libur,O
1869,Paketnya,O
1869,Juga,O
1869,Ikut,O
1869,Libur,O
1869,Dianter,O
1869,",",O
1869,Keren,B-sentiment_indicator
1869,Lanjutkan,O
1869,.,O
1870,Hi,O
1870,Kak,O
1870,",",O
1870,Niiaabcd,O
1870,.,O
1870,Maaf,O
1870,Ya,O
1870,Udah,O
1870,Buat,O
1870,Kaak,O
1870,Risau,O
1870,Terkait,O
1870,Kendala,B-complaint_topic
1870,Pesanan,O
1870,Kamu,O
1870,.,O
1870,Biar,O
1870,Aku,O
1870,Bantu,O
1870,Bisa,O
1870,Infoin,O
1870,Username,O
1870,Dan,O
1870,Nomor,O
1870,Pesanan,O
1870,Di,O
1870,Dm,O
1870,Tw,O
1870,Kami,O
1870,Dan,O
1870,.,O
1870,Aku,O
1870,Tunggu,O
1870,^,O
1870,Wb,O
1871,Hai,O
1871,",",O
1871,Hendri,O
1871,.,O
1871,Kami,O
1871,Turut,O
1871,Menyayangkan,O
1871,Atas,O
1871,Kendala,B-complaint_topic
1871,Yang,O
1871,Kamu,O
1871,Alami,O
1871,.,O
1871,Dapat,O
1871,Diinformasikan,O
1871,Qr,O
1871,Code,O
1871,Yang,O
1871,Kamu,O
1871,Maksud,O
1871,Bagaimana,O
1871,?,O
1871,Kejelasan,O
1871,Informasi,O
1871,Sangat,O
1871,Kami,O
1871,Butuhkan,O
1871,Agar,O
1871,Kami,O
1871,Dapat,O
1871,Memberikan,O
1871,Tanggapan,O
1871,Dengan,O
1871,Tepat,O
1871,☺,O
1871,️,O
1871,🙏,O
1872,Jangan,O
1872,Karena,O
1872,Prinsip,O
1872,Customer,O
1872,Adalah,O
1872,Raja,O
1872,",",O
1872,Kepuasan,O
1872,Pelanggan,O
1872,Terus,O
1872,Pihak,O
1872,Memaafkan,O
1872,Dan,O
1872,Kasus,O
1872,Berhenti,O
1872,Saya,O
1872,Pernah,O
1872,Jadi,O
1872,Kurir,O
1872,8,B-numeric
1872,Tahun,B-time_expression
1872,Dan,O
1872,Tidak,B-complaint_topic
1872,Ada,I-complaint_topic
1872,Yang,O
1872,Memperlakukan,O
1872,Sekasar,O
1872,Dna,O
